alexatop,malware_domain,phishtank,domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,isBogon,ttlRisk,spamhausreg,SpamhausTld,zonefiles_tld,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,DomainName
false,false,true,0.6,0.4863773965691221,0.06266622951337723,0.6,true,true,0.7,false,0.0608695652173913,0.6264995587645711,false,0.631578947368421,hindimatrimony.com,hindikavikssoni.com
false,false,true,0.6,0.04944500504540868,0.05936292016166442,0.7853864796140958,true,true,0.5,false,0.0608695652173913,0.6264995587645711,false,0.5789473684210527,thedoggoden.com,www.thelogodept.com
false,false,true,0.6,0.6,0.14424957052104875,0.6,true,false,0.7,false,0.0608695652173913,0.6264995587645711,false,0.6296296296296297,000webhostapp.com,vampastla.000webhostapp.com
false,false,true,0.6,0.6,0.05832483534611087,0.6,true,true,0.7,false,0.0024844720496894407,0.0008679683167848502,false,0.4444444444444444,certificationpoint.org,swrnotificationsoshmobile.webnode.ro
false,false,true,0.6,0.6,0.15609326432273887,0.6,true,false,0.7,false,0.0608695652173913,0.6264995587645711,false,0.68,000webhostapp.com,hstsshj.000webhostapp.com
false,false,true,0.6,0.6,0.1372601123048651,0.6,true,false,0.7,false,0.0608695652173913,0.6264995587645711,false,0,true,blowiest-stowage.000webhostapp.com
false,false,true,0.3870246085011186,0.5297679112008072,0.04752443129023764,0.6,true,false,0.7,false,0.0608695652173913,0.6264995587645711,false,0.6,wowcatholic.com,www.aottoim.com
false,false,true,0.3870246085011186,0.5297679112008072,0.04752443129023764,0.6,true,false,0.7,false,0.0608695652173913,0.6264995587645711,false,0.6,wowcatholic.com,www.aottoim.com
false,false,true,0.6,0.6,0.054042551025035426,0.6,true,true,0.7,false,0.0012422360248447203,0.00016891650220504024,false,0.7142857142857143,seko.lv,niko.lv
false,false,true,0.6,0.6,0.054042551025035426,0.6,true,true,0.7,false,0.0012422360248447203,0.00016891650220504024,false,0.7142857142857143,seko.lv,niko.lv
false,false,true,0.09731543624161074,0.272452068617558,0.0589713437932192,0,true,true,0.7,false,0.09316770186335403,0.016006424735677337,false,0.6666666666666666,9myking.info,myrnd.info
false,false,true,0.6,0.4571140262361251,0.06315281166462994,0.6,false,0,0.7,false,0.0608695652173913,0.6264995587645711,false,0.5714285714285714,wacoal-america.com,www.paullemmerick.com
false,false,true,0.6,0.04944500504540868,0.08278614302857239,0.7853864796140958,false,0,0.7,false,0.09316770186335403,0.016006424735677337,false,0.6923076923076923,bizimyol.info,izishop.info
false,false,true,0.6,0.04944500504540868,0.08278614302857239,0.7853864796140958,false,0,0.7,false,0.09316770186335403,0.016006424735677337,false,0.6923076923076923,bizimyol.info,izishop.info
false,false,true,0.6,0.04944500504540868,0.08278614302857239,0.7853864796140958,false,0,0.7,false,0.09316770186335403,0.016006424735677337,false,0.6923076923076923,bizimyol.info,izishop.info
false,false,true,0.6,0.04944500504540868,0.08169983032251314,0.7853864796140958,false,0,0.7,false,0.09316770186335403,0.016006424735677337,false,0.6153846153846154,bizimyol.info,izigroup.info
false,false,true,0.09731543624161074,0.272452068617558,0.049806378903814806,0,true,true,0.6,false,0.0608695652173913,0.6264995587645711,false,0.6470588235294118,shoprunner.com,shopbundlebee.com
false,false,true,0.6,0.6,0.06003692211678983,0.12260173157158794,true,true,0.6,false,0.0608695652173913,0.6264995587645711,false,0.6666666666666666,estepariojoyeria.com,opticasotojoyeria.com
false,false,true,0.6,0.6,0.06003692211678983,0.12260173157158794,true,true,0.6,false,0.0608695652173913,0.6264995587645711,false,0.6666666666666666,estepariojoyeria.com,opticasotojoyeria.com
false,false,true,0.09731543624161074,0.272452068617558,0.06871293919336639,0,false,0,0.7,false,0.0608695652173913,0.6264995587645711,false,0.8333333333333334,joomlart.com,atendimento-sac-pg.joomla.com
false,false,true,0.09731543624161074,0.272452068617558,0.06871293919336639,0,false,0,0.7,false,0.0608695652173913,0.6264995587645711,false,0.8333333333333334,joomlart.com,atendimento-sac-pg.joomla.com
false,false,true,0.6,0.6,0.11590105943708041,0.6,false,0,0.7,false,0.29068322981366457,0.0018425521104638376,false,0.45,webmusic.live,help.mac-us-111.live
false,false,true,0.09731543624161074,0.272452068617558,0.06613864884293653,0,false,0,0.7,false,0.0608695652173913,0.6264995587645711,false,0.8333333333333334,joomlart.com,atendimento-pg-series.joomla.com
false,false,true,0.09731543624161074,0.272452068617558,0.06871293919336639,0,false,0,0.7,false,0.0608695652173913,0.6264995587645711,false,0.8333333333333334,joomlart.com,atendimento-sac-pg.joomla.com
false,false,true,0.6,0.04944500504540868,0.6644820459649088,0.7853864796140958,false,0,0.7,false,0.6,0.00013111372819697912,false,0.4,737231.com,173.232.146.30
false,false,true,0.09731543624161074,0.272452068617558,0.05278332707291632,0,true,true,0.6,false,0.0608695652173913,0.6264995587645711,false,0.75,mahindra.com,mrhydra.com
false,false,true,0.6,0.6,0.06358158099690125,0.6,false,0,0.7,false,0.6,2.4449352597646527e-9,false,0.5,robertotaveira.com.br,facebookfriends.robertholiveira.com.br
false,false,true,0.6,0.3955600403632694,0.11534301269546811,0.4158915389701272,true,true,0.7,false,0.0608695652173913,0.6264995587645711,false,0.6923076923076923,steachs.com,12stepcds.com
false,false,true,0.6,0.3955600403632694,0.11534301269546811,0.4158915389701272,true,true,0.7,false,0.0608695652173913,0.6264995587645711,false,0.6923076923076923,steachs.com,12stepcds.com
false,false,true,0.6,0.6,0.03797760616543271,0.6,false,0,0.7,false,0.33664596273291925,0.00029788276226552605,false,0.5833333333333334,sfgame.pl,spacegame.ml
false,false,true,0.6,0.3955600403632694,0.050640376085779745,0.4158915389701272,true,true,0.7,false,0.0608695652173913,0.6264995587645711,false,0.64,mobilemarketprice.com,mobilepresentepravoce.com
false,false,true,0.6,0.3955600403632694,0.050640376085779745,0.4158915389701272,true,true,0.7,false,0.0608695652173913,0.6264995587645711,false,0.64,mobilemarketprice.com,mobilepresentepravoce.com
false,false,true,0.6,0.6387487386478304,0.1414667381678937,0.6,true,true,0.7,false,0.0608695652173913,0.6264995587645711,false,0.5172413793103449,thatspersonal.com,itclas30horas-personalite.com
false,false,true,0.6,0.3955600403632694,0.08030384714622008,0.4158915389701272,true,false,0.7,false,0.0608695652173913,0.6264995587645711,false,0.625,wotamama.com,www.zonamasa.com
false,false,true,0.09731543624161074,0.272452068617558,0.05954731927101723,0,false,0,0.7,false,0.0608695652173913,0.6264995587645711,false,0.6666666666666666,ctestservices.com,www.sastaservices.com
