alexatop,malware_domain,phishtank,domaintoolsregistrars,knujon,DomainNameEntropy,registrar_prices,isNotResolves,isBogon,ttlRisk,spamhausreg,SpamhausTld,lehigh-typosquat,AlexaLevSim_score,AlexaLevSim_domain,DomainName
false,false,true,0.6,0.04944500504540868,0.060946536391076805,0.21461352038590423,false,0,0.7,,0.09316770186335403,false,0.75,vitalsource.com,vitalsource.info
false,false,true,0.6,0.04944500504540868,0.060946536391076805,0.21461352038590423,false,0,0.7,,0.09316770186335403,false,0.75,vitalsource.com,vitalsource.info
false,false,true,0.6,0.04944500504540868,0.060946536391076805,0.21461352038590423,false,0,0.7,,0.09316770186335403,false,0.75,vitalsource.com,vitalsource.info
false,false,true,0.6,0.6,0.0676801310965012,0.6,true,false,0.7,,0.023602484472049687,false,0.7142857142857143,jamr.jp,hamt.jp
false,false,true,0.6,0.6,0.0676801310965012,0.6,true,false,0.7,,0.023602484472049687,false,0.7142857142857143,jamr.jp,hamt.jp
false,false,true,0.6,0.6,0.0676801310965012,0.6,true,false,0.7,,0.023602484472049687,false,0.7142857142857143,jamr.jp,hamt.jp
false,false,true,0.09731543624161074,0.272452068617558,0.049806378903814806,1,true,false,0.6,,0.0608695652173913,false,0.7058823529411765,shopbluebox.com,shopbundlebee.com
false,false,true,0.412751677852349,0.06559031281533804,0.07459394640232742,0.2703552828758349,false,0,0.7,,0.0608695652173913,false,0.7692307692307693,chikakala.com,www.chikh-ali.com
false,false,true,0.412751677852349,0.06559031281533804,0.07459394640232742,0.2703552828758349,false,0,0.7,,0.0608695652173913,false,0.7692307692307693,chikakala.com,www.chikh-ali.com
false,false,true,0.6,0.6,0.2509467819490323,0.6,true,false,0.6,,0.0608695652173913,false,0.7142857142857143,verintefm.com,verinit166.com
false,false,true,0.6,0.6,0.2509467819490323,0.6,true,false,0.6,,0.0608695652173913,false,0.7142857142857143,verintefm.com,verinit166.com
false,false,true,0.6,0.4863773965691221,0.06266622951337723,0.6,true,false,0.7,,0.0608695652173913,false,0.7,hindilyricssongs.com,hindikavikssoni.com
false,false,true,0.6,0.04944500504540868,0.05936292016166442,0.21461352038590423,true,false,0.5,,0.0608695652173913,false,0.7333333333333333,thedoggoden.com,www.thelogodept.com
false,false,true,0.6,0.6,0.14424957052104875,0.6,true,false,0.7,,0.0608695652173913,false,0,true,vampastla.000webhostapp.com
false,false,true,0.6,0.6,0.05832483534611087,0.6,true,false,0.7,,0.0024844720496894407,false,0.9,webnode.ru,swrnotificationsoshmobile.webnode.ro
false,false,true,0.6,0.6,0.15609326432273887,0.6,true,false,0.7,,0.0608695652173913,false,0,true,hstsshj.000webhostapp.com
false,false,true,0.6,0.6,0.1372601123048651,0.6,true,false,0.7,,0.0608695652173913,false,0,true,blowiest-stowage.000webhostapp.com
false,false,true,0.3870246085011186,0.5297679112008072,0.04752443129023764,0.6,true,false,0.7,,0.0608695652173913,false,0.75,hottopic.com,www.aottoim.com
false,false,true,0.3870246085011186,0.5297679112008072,0.04752443129023764,0.6,true,false,0.7,,0.0608695652173913,false,0.75,hottopic.com,www.aottoim.com
false,false,true,0.6,0.6,0.054042551025035426,0.6,true,false,0.7,,0.0012422360248447203,false,0.75,nikon.lk,niko.lv
false,false,true,0.6,0.6,0.054042551025035426,0.6,true,false,0.7,,0.0012422360248447203,false,0.75,nikon.lk,niko.lv
false,false,true,0.09731543624161074,0.272452068617558,0.0589713437932192,1,true,false,0.7,,0.09316770186335403,false,0.8,mylcd.info,myrnd.info
false,false,true,0.6,0.4571140262361251,0.06315281166462994,0.6,true,false,0.3,,0.0608695652173913,false,0.7058823529411765,paulfredrick.com,www.paullemmerick.com
false,false,true,0.6,0.04944500504540868,0.08278614302857239,0.21461352038590423,false,0,0.7,,0.09316770186335403,false,0.75,kzshow.info,izishop.info
false,false,true,0.6,0.04944500504540868,0.08278614302857239,0.21461352038590423,false,0,0.7,,0.09316770186335403,false,0.75,kzshow.info,izishop.info
false,false,true,0.6,0.04944500504540868,0.08278614302857239,0.21461352038590423,false,0,0.7,,0.09316770186335403,false,0.75,kzshow.info,izishop.info
false,false,true,0.6,0.04944500504540868,0.08169983032251314,0.21461352038590423,false,0,0.7,,0.09316770186335403,false,0.8461538461538461,icagroup.info,izigroup.info
false,false,true,0.09731543624161074,0.272452068617558,0.049806378903814806,1,true,false,0.3,,0.0608695652173913,false,0.7058823529411765,shopbluebox.com,shopbundlebee.com
false,false,true,0.6,0.6,0.06003692211678983,0.8773982684284121,true,false,0.6,,0.0608695652173913,false,0.6666666666666666,estepariojoyeria.com,opticasotojoyeria.com
false,false,true,0.6,0.6,0.06003692211678983,0.8773982684284121,true,false,0.6,,0.0608695652173913,false,0.6666666666666666,estepariojoyeria.com,opticasotojoyeria.com
false,false,true,0.09731543624161074,0.272452068617558,0.06871293919336639,1,false,0,0.7,,0.0608695652173913,false,0,true,atendimento-sac-pg.joomla.com
false,false,true,0.09731543624161074,0.272452068617558,0.06871293919336639,1,false,0,0.7,,0.0608695652173913,false,0,true,atendimento-sac-pg.joomla.com
false,false,true,0.6,0.6,0.11590105943708041,0.6,false,0,0.7,,0.29068322981366457,false,0.6,macaupools.live,help.mac-us-111.live
false,false,true,0.09731543624161074,0.272452068617558,0.06613864884293653,1,false,0,0.7,,0.0608695652173913,false,0,true,atendimento-pg-series.joomla.com
false,false,true,0.09731543624161074,0.272452068617558,0.06871293919336639,1,false,0,0.7,,0.0608695652173913,false,0,true,atendimento-sac-pg.joomla.com
false,false,true,0.6,0.04944500504540868,0.6644820459649088,0.21461352038590423,false,0,0.7,,0.6,false,0.4,737231.com,173.232.146.30
false,false,true,0.09731543624161074,0.272452068617558,0.05278332707291632,1,true,false,0.7,,0.0608695652173913,false,0.75,mahindra.com,mrhydra.com
false,false,true,0.6,0.6,0.06358158099690125,0.6,false,0,0.7,,0.6,false,0.8636363636363636,robertotaveira.com.br,facebookfriends.robertholiveira.com.br
false,false,true,0.6,0.3955600403632694,0.11534301269546811,0.5841084610298728,true,false,0.7,,0.0608695652173913,false,0.6923076923076923,stepes.com,12stepcds.com
false,false,true,0.6,0.3955600403632694,0.11534301269546811,0.5841084610298728,true,false,0.7,,0.0608695652173913,false,0.6923076923076923,stepes.com,12stepcds.com
false,false,true,0.6,0.6,0.03797760616543271,0.6,false,0,0.7,,0.33664596273291925,false,0.6666666666666666,spaceback.me,spacegame.ml
